hao-us-east-1,3.6094186010000016
hao-us-east-1,6.217429411000012
hao-us-east-1,6.785358113000001
hao-us-east-1,7.357227870000003
hao-us-east-1,7.927788307
hao-us-east-1,0.5706861450000105
hao-ap-southeast-2,6.009490980999999
hao-ap-southeast-2,12.695294046
hao-ap-southeast-2,18.567387322000002
hao-ap-southeast-2,27.651207064999994
hao-ap-southeast-2,35.672063554000005
hao-ap-southeast-2,6.255882084000007
hao-ap-northeast-1,4.715763056999975
hao-ap-northeast-1,9.406442630999976
hao-ap-northeast-1,17.34039491300001
hao-ap-northeast-1,23.09800985199999
hao-ap-northeast-1,27.926409751999984
hao-ap-northeast-1,4.706223304000019
hao-eu-west-2,2.65511990600001
hao-eu-west-2,5.315242246999986
hao-eu-west-2,10.973409774000004
hao-eu-west-2,14.644532349000002
hao-eu-west-2,18.928191483000006
hao-eu-west-2,2.6744142210000064
hao-sa-east-1,3.740254972999992
hao-sa-east-1,7.391218818999988
hao-sa-east-1,11.496651549999996
hao-sa-east-1,18.229006585999997
hao-sa-east-1,23.073428589999992
hao-sa-east-1,3.641192114000006
hao-ca-central-1,1.0964657620000082
hao-ca-central-1,2.167839141999991
hao-ca-central-1,3.241154673000011
hao-ca-central-1,4.346823002000008
hao-ca-central-1,5.411889527
hao-ca-central-1,1.0325274859999922
hao-us-west-1,2.640304642000018
hao-us-west-1,4.872934086000015
hao-us-west-1,7.098385365999974
hao-us-west-1,12.356803632000009
hao-us-west-1,16.576106436000003
hao-us-west-1,2.4043991959999857
